Physical Time: Physical Time (s),star,cowan,parker,rectangle,star/ana
0.806,1473.6149110000,1473.379393,1473.576922,1473.37865367449,1.000162638
0.8065,1473.6147230000,1473.379324,1473.576936,1473.37858266813,1.000162559
0.807,1473.6145360000,1473.379256,1473.57695,1473.37851164344,1.00016248
0.8075,1473.6143490000,1473.379187,1473.576964,1473.37844060053,1.000162401
0.808,1473.6141620000,1473.379118,1473.576978,1473.37836953952,1.000162322
0.8085,1473.6139750000,1473.379049,1473.576992,1473.37829846051,1.000162243
0.809,1473.6137880000,1473.37898,1473.577006,1473.37822736362,1.000162164
0.8095,1473.6136010000,1473.378911,1473.57702,1473.37815624896,1.000162086
0.81,1473.6134140000,1473.378843,1473.577034,1473.37808511665,1.000162007
0.8105,1473.6132270000,1473.378774,1473.577048,1473.37801396679,1.000161928
0.811,1473.6130400000,1473.378705,1473.577061,1473.37794279950,1.000161849
0.8115,1473.6128530000,1473.378636,1473.577075,1473.37787161489,1.000161771
0.812,1473.6126670000,1473.378567,1473.577089,1473.37780041306,1.000161691
0.8125,1473.6124800000,1473.378498,1473.577102,1473.37772919414,1.000161613
0.813,1473.6122930000,1473.378429,1473.577116,1473.37765795822,1.000161534
0.8135,1473.6121060000,1473.37836,1473.577129,1473.37758670541,1.000161456
0.814,1473.6119190000,1473.378291,1473.577143,1473.37751543583,1.000161377
0.8145,1473.6117320000,1473.378222,1473.577156,1473.37744414959,1.000161299
0.815,1473.6115450000,1473.378153,1473.57717,1473.37737284678,1.00016122
0.8155,1473.6113590000,1473.378084,1473.577183,1473.37730152752,1.000161141
0.816,1473.6111720000,1473.378015,1473.577196,1473.37723019192,1.000161062
0.8165,1473.6109850000,1473.377946,1473.577209,1473.37715884008,1.000160984
0.817,1473.6107990000,1473.377877,1473.577222,1473.37708747210,1.000160906
0.8175,1473.6106120000,1473.377808,1473.577236,1473.37701608810,1.000160827
0.818,1473.6104250000,1473.377739,1473.577249,1473.37694468817,1.000160749
0.8185,1473.6102380000,1473.37767,1473.577262,1473.37687327243,1.00016067
0.819,1473.6100520000,1473.3776,1473.577275,1473.37680184097,1.000160592
0.8195,1473.6098650000,1473.377531,1473.577288,1473.37673039390,1.000160513
0.82,1473.6096790000,1473.377462,1473.5773,1473.37665893133,1.000160435
0.8205,1473.6094920000,1473.377393,1473.577313,1473.37658745336,1.000160357
0.821,1473.6093050000,1473.377324,1473.577326,1473.37651596008,1.000160279
0.8215,1473.6091190000,1473.377255,1473.577339,1473.37644445161,1.0001602
0.822,1473.6089320000,1473.377185,1473.577352,1473.37637292804,1.000160122
0.8225,1473.6087460000,1473.377116,1473.577364,1473.37630138947,1.000160044
0.823,1473.6085590000,1473.377047,1473.577377,1473.37622983602,1.000159965
0.8235,1473.6083730000,1473.376978,1473.577389,1473.37615826777,1.000159887
0.824,1473.6081870000,1473.376909,1473.577402,1473.37608668482,1.000159809
0.8245,1473.6080000000,1473.376839,1473.577414,1473.37601508729,1.000159731
0.825,1473.6078140000,1473.37677,1473.577427,1473.37594347526,1.000159653
0.8255,1473.6076270000,1473.376701,1473.577439,1473.37587184884,1.000159574
0.826,1473.6074410000,1473.376632,1473.577452,1473.37580020812,1.000159497
0.8265,1473.6072550000,1473.376562,1473.577464,1473.37572855320,1.000159419
0.827,1473.6070680000,1473.376493,1473.577476,1473.37565688419,1.00015934
0.8275,1473.6068820000,1473.376424,1473.577488,1473.37558520117,1.000159262
0.828,1473.6066960000,1473.376354,1473.577501,1473.37551350425,1.000159184
0.8285,1473.6065100000,1473.376285,1473.577513,1473.37544179352,1.000159106
0.829,1473.6063230000,1473.376216,1473.577525,1473.37537006908,1.000159029
0.8295,1473.6061370000,1473.376146,1473.577537,1473.37529833102,1.00015895
0.83,1473.6059510000,1473.376077,1473.577549,1473.37522657944,1.000158872
0.8305,1473.6057650000,1473.376008,1473.577561,1473.37515481444,1.000158795
0.831,1473.6055790000,1473.375938,1473.577573,1473.37508303611,1.000158717
0.8315,1473.6053930000,1473.375869,1473.577585,1473.37501124454,1.000158639
0.832,1473.6052070000,1473.3758,1473.577597,1473.37493943983,1.000158561
0.8325,1473.6050210000,1473.37573,1473.577608,1473.37486762208,1.000158483
0.833,1473.6048350000,1473.375661,1473.57762,1473.37479579137,1.000158406
0.8335,1473.6046490000,1473.375591,1473.577632,1473.37472394779,1.000158328
0.834,1473.6044630000,1473.375522,1473.577643,1473.37465209145,1.00015825
0.8345,1473.6042770000,1473.375452,1473.577655,1473.37458022244,1.000158172
0.835,1473.6040910000,1473.375383,1473.577667,1473.37450834083,1.000158095
0.8355,1473.6039050000,1473.375313,1473.577678,1473.37443644674,1.000158017
0.836,1473.6037190000,1473.375244,1473.57769,1473.37436454024,1.000157939
0.8365,1473.6035330000,1473.375175,1473.577701,1473.37429262144,1.000157862
0.837,1473.6033470000,1473.375105,1473.577713,1473.37422069041,1.000157784
0.8375,1473.6031620000,1473.375036,1473.577724,1473.37414874725,1.000157707
0.838,1473.6029760000,1473.374966,1473.577735,1473.37407679205,1.000157629
0.8385,1473.6027900000,1473.374897,1473.577747,1473.37400482490,1.000157551
0.839,1473.6026040000,1473.374827,1473.577758,1473.37393284588,1.000157474
0.8395,1473.6024190000,1473.374757,1473.577769,1473.37386085509,1.000157397
0.84,1473.6022330000,1473.374688,1473.57778,1473.37378885262,1.000157319
0.8405,1473.6020470000,1473.374618,1473.577792,1473.37371683855,1.000157242
0.841,1473.6018620000,1473.374549,1473.577803,1473.37364481297,1.000157165
0.8415,1473.6016760000,1473.374479,1473.577814,1473.37357277596,1.000157087
0.842,1473.6014910000,1473.37441,1473.577825,1473.37350072763,1.00015701
0.8425,1473.6013050000,1473.37434,1473.577836,1473.37342866804,1.000156933
0.843,1473.6011200000,1473.374271,1473.577847,1473.37335659728,1.000156855
0.8435,1473.6009340000,1473.374201,1473.577858,1473.37328451546,1.000156778
0.844,1473.6007490000,1473.374131,1473.577869,1473.37321242264,1.000156701
0.8445,1473.6005630000,1473.374062,1473.577879,1473.37314031891,1.000156623
0.845,1473.6003780000,1473.373992,1473.57789,1473.37306820436,1.000156546
0.8455,1473.6001930000,1473.373923,1473.577901,1473.37299607908,1.000156469
0.846,1473.6000070000,1473.373853,1473.577912,1473.37292394314,1.000156392
0.8465,1473.5998220000,1473.373783,1473.577923,1473.37285179663,1.000156315
0.847,1473.5996370000,1473.373714,1473.577933,1473.37277963964,1.000156238
0.8475,1473.5994510000,1473.373644,1473.577944,1473.37270747225,1.00015616
0.848,1473.5992660000,1473.373574,1473.577954,1473.37263529454,1.000156083
0.8485,1473.5990810000,1473.373505,1473.577965,1473.37256310659,1.000156007
0.849,1473.5988960000,1473.373435,1473.577975,1473.37249090848,1.000155929
0.8495,1473.5987110000,1473.373365,1473.577986,1473.37241870031,1.000155852
0.85,1473.5985260000,1473.373296,1473.577996,1473.37234648214,1.000155776
0.8505,1473.5983400000,1473.373226,1473.578007,1473.37227425406,1.000155698
0.851,1473.5981550000,1473.373156,1473.578017,1473.37220201616,1.000155622
0.8515,1473.5979700000,1473.373087,1473.578027,1473.37212976850,1.000155545
0.852,1473.5977850000,1473.373017,1473.578038,1473.37205751118,1.000155468
0.8525,1473.5976000000,1473.372947,1473.578048,1473.37198524427,1.000155391
0.853,1473.5974150000,1473.372877,1473.578058,1473.37191296786,1.000155315
0.8535,1473.5972310000,1473.372808,1473.578068,1473.37184068201,1.000155237
0.854,1473.5970460000,1473.372738,1473.578079,1473.37176838681,1.000155161
0.8545,1473.5968610000,1473.372668,1473.578089,1473.37169608235,1.000155084
0.855,1473.5966760000,1473.372599,1473.578099,1473.37162376869,1.000155007
0.8555,1473.5964910000,1473.372529,1473.578109,1473.37155144591,1.000154931
0.856,1473.5963060000,1473.372459,1473.578119,1473.37147911410,1.000154854
0.8565,1473.5961220000,1473.372389,1473.578129,1473.37140677333,1.000154777
0.857,1473.5959370000,1473.372319,1473.578139,1473.37133442368,1.000154701
0.8575,1473.5957520000,1473.37225,1473.578149,1473.37126206522,1.000154624
0.858,1473.5955680000,1473.37218,1473.578158,1473.37118969804,1.000154548
0.8585,1473.5953830000,1473.37211,1473.578168,1473.37111732220,1.000154471
0.859,1473.5951980000,1473.37204,1473.578178,1473.37104493778,1.000154395
0.8595,1473.5950140000,1473.371971,1473.578188,1473.37097254487,1.000154318
0.86,1473.5948290000,1473.371901,1473.578198,1473.37090014353,1.000154241
0.8605,1473.5946450000,1473.371831,1473.578207,1473.37082773384,1.000154165
0.861,1473.5944600000,1473.371761,1473.578217,1473.37075531587,1.000154089
0.8615,1473.5942760000,1473.371691,1473.578227,1473.37068288970,1.000154012
0.862,1473.5940920000,1473.371622,1473.578236,1473.37061045541,1.000153936
0.8625,1473.5939070000,1473.371552,1473.578246,1473.37053801306,1.00015386
0.863,1473.5937230000,1473.371482,1473.578255,1473.37046556273,1.000153784
0.8635,1473.5935390000,1473.371412,1473.578265,1473.37039310450,1.000153707
0.864,1473.5933540000,1473.371342,1473.578274,1473.37032063843,1.000153631
0.8645,1473.5931700000,1473.371272,1473.578284,1473.37024816461,1.000153555
0.865,1473.5929860000,1473.371203,1473.578293,1473.37017568309,1.000153478
0.8655,1473.5928020000,1473.371133,1473.578302,1473.37010319396,1.000153403
0.866,1473.5926180000,1473.371063,1473.578312,1473.37003069729,1.000153326
0.8665,1473.5924330000,1473.370993,1473.578321,1473.36995819314,1.00015325
0.867,1473.5922490000,1473.370923,1473.57833,1473.36988568159,1.000153174
0.8675,1473.5920650000,1473.370853,1473.578339,1473.36981316271,1.000153098
0.868,1473.5918810000,1473.370784,1473.578349,1473.36974063658,1.000153022
0.8685,1473.5916970000,1473.370714,1473.578358,1473.36966810325,1.000152946
0.869,1473.5915130000,1473.370644,1473.578367,1473.36959556281,1.00015287
0.8695,1473.5913290000,1473.370574,1473.578376,1473.36952301531,1.000152794
0.87,1473.5911460000,1473.370504,1473.578385,1473.36945046084,1.000152718
0.8705,1473.5909620000,1473.370434,1473.578394,1473.36937789946,1.000152642
0.871,1473.5907780000,1473.370364,1473.578403,1473.36930533123,1.000152566
0.8715,1473.5905940000,1473.370294,1473.578412,1473.36923275624,1.00015249
0.872,1473.5904100000,1473.370225,1473.578421,1473.36916017454,1.000152415
0.8725,1473.5902270000,1473.370155,1473.57843,1473.36908758621,1.000152339
0.873,1473.5900430000,1473.370085,1473.578439,1473.36901499131,1.000152263
0.8735,1473.5898590000,1473.370015,1473.578448,1473.36894238991,1.000152187
0.874,1473.5896760000,1473.369945,1473.578457,1473.36886978208,1.000152111
0.8745,1473.5894920000,1473.369875,1473.578465,1473.36879716788,1.000152036
0.875,1473.5893090000,1473.369805,1473.578474,1473.36872454739,1.00015196
0.8755,1473.5891250000,1473.369735,1473.578483,1473.36865192066,1.000151884
0.876,1473.5889420000,1473.369665,1473.578492,1473.36857928777,1.000151808
0.8765,1473.5887580000,1473.369595,1473.5785,1473.36850664878,1.000151733
0.877,1473.5885750000,1473.369525,1473.578509,1473.36843400376,1.000151657
0.8775,1473.5883910000,1473.369456,1473.578517,1473.36836135277,1.000151582
0.878,1473.5882080000,1473.369386,1473.578526,1473.36828869588,1.000151506
0.8785,1473.5880250000,1473.369316,1473.578535,1473.36821603315,1.000151431
0.879,1473.5878410000,1473.369246,1473.578543,1473.36814336465,1.000151356
0.8795,1473.5876580000,1473.369176,1473.578552,1473.36807069045,1.00015128
0.88,1473.5874750000,1473.369106,1473.57856,1473.36799801060,1.000151205
0.8805,1473.5872920000,1473.369036,1473.578568,1473.36792532517,1.000151129
0.881,1473.5871090000,1473.368966,1473.578577,1473.36785263422,1.000151053
0.8815,1473.5869260000,1473.368896,1473.578585,1473.36777993783,1.000150979
0.882,1473.5867430000,1473.368826,1473.578594,1473.36770723605,1.000150903
0.8825,1473.5865590000,1473.368756,1473.578602,1473.36763452894,1.000150828
0.883,1473.5863760000,1473.368686,1473.57861,1473.36756181657,1.000150753
0.8835,1473.5861940000,1473.368616,1473.578618,1473.36748909900,1.000150677
0.884,1473.5860110000,1473.368546,1473.578627,1473.36741637629,1.000150602
0.8845,1473.5858280000,1473.368476,1473.578635,1473.36734364851,1.000150527
0.885,1473.5856450000,1473.368406,1473.578643,1473.36727091571,1.000150452
0.8855,1473.5854620000,1473.368337,1473.578651,1473.36719817796,1.000150377
0.886,1473.5852790000,1473.368267,1473.578659,1473.36712543532,1.000150302
0.8865,1473.5850960000,1473.368197,1473.578667,1473.36705268785,1.000150226
0.887,1473.5849140000,1473.368127,1473.578675,1473.36697993562,1.000150151
0.8875,1473.5847310000,1473.368057,1473.578683,1473.36690717867,1.000150077
0.888,1473.5845480000,1473.367987,1473.578691,1473.36683441708,1.000150001
0.8885,1473.5843660000,1473.367917,1473.578699,1473.36676165090,1.000149926
0.889,1473.5841830000,1473.367847,1473.578707,1473.36668888019,1.000149851
0.8895,1473.5840010000,1473.367777,1473.578715,1473.36661610501,1.000149777
0.89,1473.5838180000,1473.367707,1473.578723,1473.36654332543,1.000149702
0.8905,1473.5836360000,1473.367637,1473.578731,1473.36647054150,1.000149627
0.891,1473.5834530000,1473.367567,1473.578739,1473.36639775327,1.000149552
0.8915,1473.5832710000,1473.367497,1473.578746,1473.36632496082,1.000149477
0.892,1473.5830890000,1473.367427,1473.578754,1473.36625216419,1.000149402
0.8925,1473.5829060000,1473.367357,1473.578762,1473.36617936344,1.000149328
0.893,1473.5827240000,1473.367287,1473.57877,1473.36610655864,1.000149253
0.8935,1473.5825420000,1473.367217,1473.578777,1473.36603374984,1.000149178
0.894,1473.5823600000,1473.367147,1473.578785,1473.36596093710,1.000149104
0.8945,1473.5821770000,1473.367077,1473.578793,1473.36588812048,1.000149029
0.895,1473.5819950000,1473.367007,1473.5788,1473.36581530003,1.000148954
0.8955,1473.5818130000,1473.366937,1473.578808,1473.36574247581,1.000148879
0.896,1473.5816310000,1473.366867,1473.578815,1473.36566964787,1.000148805
0.8965,1473.5814490000,1473.366797,1473.578823,1473.36559681628,1.00014873
0.897,1473.5812670000,1473.366727,1473.57883,1473.36552398109,1.000148656
0.8975,1473.5810850000,1473.366657,1473.578838,1473.36545114235,1.000148582
0.898,1473.5809030000,1473.366588,1473.578845,1473.36537830013,1.000148507
0.8985,1473.5807210000,1473.366518,1473.578853,1473.36530545447,1.000148433
0.899,1473.5805400000,1473.366448,1473.57886,1473.36523260543,1.000148358
0.8995,1473.5803580000,1473.366378,1473.578868,1473.36515975307,1.000148284
0.9,1473.5801760000,1473.366308,1473.578875,1473.36508689744,1.000148209
0.9005,1473.5799940000,1473.366238,1473.578882,1473.36501403860,1.000148135
0.901,1473.5798130000,1473.366168,1473.57889,1473.36494117660,1.000148061
0.9015,1473.5796310000,1473.366098,1473.578897,1473.36486831150,1.000147986
0.902,1473.5794490000,1473.366028,1473.578904,1473.36479544334,1.000147912
0.9025,1473.5792680000,1473.365958,1473.578911,1473.36472257219,1.000147838
0.903,1473.5790860000,1473.365888,1473.578918,1473.36464969810,1.000147764
0.9035,1473.5789050000,1473.365818,1473.578926,1473.36457682112,1.000147689
0.904,1473.5787230000,1473.365748,1473.578933,1473.36450394130,1.000147615
0.9045,1473.5785420000,1473.365678,1473.57894,1473.36443105870,1.000147541
0.905,1473.5783610000,1473.365608,1473.578947,1473.36435817336,1.000147467
0.9055,1473.5781790000,1473.365538,1473.578954,1473.36428528535,1.000147393
0.906,1473.5779980000,1473.365468,1473.578961,1473.36421239471,1.000147319
0.9065,1473.5778170000,1473.365398,1473.578968,1473.36413950150,1.000147245
0.907,1473.5776360000,1473.365328,1473.578975,1473.36406660577,1.000147171
0.9075,1473.5774540000,1473.365258,1473.578982,1473.36399370757,1.000147097
0.908,1473.5772730000,1473.365188,1473.578989,1473.36392080695,1.000147024
0.9085,1473.5770920000,1473.365118,1473.578996,1473.36384790397,1.00014695
0.909,1473.5769110000,1473.365048,1473.579003,1473.36377499867,1.000146875
0.9095,1473.5767300000,1473.364978,1473.57901,1473.36370209110,1.000146801
0.91,1473.5765490000,1473.364908,1473.579017,1473.36362918132,1.000146728
0.9105,1473.5763680000,1473.364839,1473.579023,1473.36355626938,1.000146654
0.911,1473.5761870000,1473.364769,1473.57903,1473.36348335532,1.00014658
0.9115,1473.5760060000,1473.364699,1473.579037,1473.36341043920,1.000146507
0.912,1473.5758260000,1473.364629,1473.579044,1473.36333752107,1.000146433
0.9125,1473.5756450000,1473.364559,1473.57905,1473.36326460097,1.000146359
0.913,1473.5754640000,1473.364489,1473.579057,1473.36319167897,1.000146285
0.9135,1473.5752830000,1473.364419,1473.579064,1473.36311875509,1.000146212
0.914,1473.5751030000,1473.364349,1473.57907,1473.36304582940,1.000146139
0.9145,1473.5749220000,1473.364279,1473.579077,1473.36297290195,1.000146065
0.915,1473.5747420000,1473.364209,1473.579084,1473.36289997278,1.000145991
0.9155,1473.5745610000,1473.364139,1473.57909,1473.36282704194,1.000145918
0.916,1473.5743800000,1473.364069,1473.579097,1473.36275410948,1.000145845
0.9165,1473.5742000000,1473.363999,1473.579103,1473.36268117544,1.000145771
0.917,1473.5740200000,1473.363929,1473.57911,1473.36260823989,1.000145697
0.9175,1473.5738390000,1473.363859,1473.579116,1473.36253530285,1.000145624
0.918,1473.5736590000,1473.363789,1473.579123,1473.36246236439,1.00014555
0.9185,1473.5734790000,1473.36372,1473.579129,1473.36238942455,1.000145477
0.919,1473.5732980000,1473.36365,1473.579136,1473.36231648337,1.000145404
0.9195,1473.5731180000,1473.36358,1473.579142,1473.36224354091,1.00014533
0.92,1473.5729380000,1473.36351,1473.579149,1473.36217059720,1.000145257
0.9205,1473.5727580000,1473.36344,1473.579155,1473.36209765231,1.000145184
0.921,1473.5725780000,1473.36337,1473.579161,1473.36202470626,1.000145111
0.9215,1473.5723980000,1473.3633,1473.579168,1473.36195175912,1.000145038
0.922,1473.5722180000,1473.36323,1473.579174,1473.36187881092,1.000144965
0.9225,1473.5720380000,1473.36316,1473.57918,1473.36180586171,1.000144891
0.923,1473.5718580000,1473.36309,1473.579186,1473.36173291154,1.000144819
0.9235,1473.5716780000,1473.36302,1473.579193,1473.36165996045,1.000144745
0.924,1473.5714980000,1473.362951,1473.579199,1473.36158700850,1.000144673
